,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
135,note due,6.24,13.24,4.16,8.83,456,2,2,0
138,offset higher,6.39,13.24,4.26,8.83,117,2,2,0
141,party thereto,6.24,13.24,4.16,8.83,178,2,2,0
146,principal amount,6.24,13.24,4.16,8.83,338,2,2,0
147,principal amount senior,6.24,13.24,4.16,8.83,140,2,2,0
150,provision income tax,6.75,16.63,2.25,5.54,115,1,1,0
43,compared corresponding period,5.72,13.1,1.91,4.37,328,1,1,0
157,reference exhibit,6.39,14.86,4.26,9.91,416,2,2,0
158,reference exhibit current,5.72,13.1,1.91,4.37,300,1,1,0
42,compared corresponding,5.72,13.1,1.91,4.37,353,1,1,0
163,segment operating,7.06,16.63,2.35,5.54,146,1,1,0
164,senior note due,6.24,13.24,4.16,8.83,267,2,2,0
169,share amount,6.39,13.24,4.26,8.83,153,2,2,0
100,general administrative expense,6.24,15.01,4.16,10.01,122,2,2,0
