,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
121,month ended june increase,5.5,10.57,3.67,10.57,56,2,3,1
120,month ended june compared three,5.56,9.92,3.7,3.31,45,2,1,1
119,month ended june compared similar,6.0,0.0,2.0,0.0,73,1,0,1
142,officer pursuant section act,5.5,9.92,3.67,3.31,84,2,1,1
108,march compared similar period primarily,6.0,0.0,2.0,0.0,45,1,0,1
118,misuse certain data developer shared,0.0,10.18,0.0,3.39,44,0,1,1
117,misuse certain data developer,0.0,10.18,0.0,3.39,44,0,1,1
109,march three month ended,6.06,11.62,4.04,3.87,52,2,1,1
110,march three month ended march,6.06,11.62,4.04,3.87,52,2,1,1
141,number unique people using product,0.0,10.18,0.0,3.39,42,0,1,1
0,access certain profile information,0.0,10.18,0.0,3.39,42,0,1,1
143,operation except per share,6.11,0.0,2.04,0.0,135,1,0,1
187,three month ended march three,6.06,11.62,4.04,3.87,52,2,1,1
172,september compared similar period,6.0,0.0,2.0,0.0,47,1,0,1
175,shared data third party,0.0,10.18,0.0,3.39,44,0,1,1
176,shared data third party violation,0.0,10.18,0.0,3.39,44,0,1,1
177,similar period primarily due,6.0,0.0,2.0,0.0,69,1,0,1
179,six month ended september,5.0,0.0,1.67,0.0,77,1,0,1
183,swap total notional value,6.0,0.0,2.0,0.0,43,1,0,1
184,swiss deferred tax asset,5.0,0.0,1.67,0.0,61,1,0,1
185,third party violation term,0.0,10.18,0.0,3.39,44,0,1,1
188,three nine month ended december,5.0,0.0,1.67,0.0,74,1,0,1
170,segment provides wireless wireline,6.0,0.0,2.0,0.0,43,1,0,1
191,unrecognized tax benefit related,5.0,0.0,1.67,0.0,53,1,0,1
192,update right online hosting,5.0,0.0,1.67,0.0,59,1,0,1
193,user account within across,0.0,10.18,0.0,3.39,56,0,1,1
194,user account within across product,0.0,10.18,0.0,3.39,56,0,1,1
195,user account within individual,0.0,10.18,0.0,3.39,56,0,1,1
196,variable nature may correlate,0.0,11.62,0.0,3.87,45,0,1,1
197,vulnerability facebooks code steal,0.0,10.18,0.0,3.39,42,0,1,1
198,wireless wireline communication service,6.0,0.0,2.0,0.0,43,1,0,1
171,segment provides wireless wireline communication,6.0,0.0,2.0,0.0,43,1,0,1
167,see note condensed consolidated financial,6.0,0.0,2.0,0.0,56,1,0,1
144,outstanding share class common,0.0,10.18,0.0,3.39,42,0,1,1
155,reference exhibit registrants quarterly,6.11,0.0,2.04,0.0,55,1,0,1
145,outstanding share class common stock,0.0,10.18,0.0,3.39,42,0,1,1
146,part item quarterly report,5.0,10.9,1.67,7.27,67,1,2,1
147,payment plan agreement receivables,6.0,0.0,2.0,0.0,95,1,0,1
101,internal review limited sample,0.0,10.18,0.0,3.39,56,0,1,1
150,provides wireless wireline communication,6.0,0.0,2.0,0.0,43,1,0,1
151,provides wireless wireline communication service,6.0,0.0,2.0,0.0,43,1,0,1
153,quarterly report quarter ended,6.06,9.92,4.04,3.31,94,2,1,1
154,reclassified accumulated comprehensive income,5.0,0.0,1.67,0.0,51,1,0,1
156,reference exhibit registrants quarterly report,6.11,0.0,2.04,0.0,55,1,0,1
166,see note condensed consolidated,6.0,0.0,2.0,0.0,56,1,0,1
157,registrants quarterly report quarter,6.11,0.0,2.04,0.0,55,1,0,1
158,registrants quarterly report quarter ended,6.11,0.0,2.04,0.0,55,1,0,1
159,related transfer pricing foreign,0.0,10.18,0.0,3.39,48,0,1,1
161,result could differ materially,5.0,10.9,1.67,7.27,51,1,2,1
162,result operation except per,6.11,0.0,2.04,0.0,135,1,0,1
163,result operation except per share,6.11,0.0,2.04,0.0,135,1,0,1
164,sale business classification certain,6.11,0.0,2.04,0.0,74,1,0,1
165,sale business classification certain asset,6.11,0.0,2.04,0.0,74,1,0,1
102,june compared similar period,6.0,0.0,2.0,0.0,73,1,0,1
199,within across product individual,0.0,10.18,0.0,3.39,56,0,1,1
46,consolidated financial statement except per,6.11,0.0,2.04,0.0,128,1,0,1
49,contentsnotes consolidated financial statement except,6.11,0.0,2.04,0.0,128,1,0,1
42,condition result operation except,6.11,0.0,2.04,0.0,135,1,0,1
43,condition result operation except per,6.11,0.0,2.04,0.0,135,1,0,1
44,consolidated financial statement additional,6.0,0.0,2.0,0.0,94,1,0,1
12,amount offset consolidated balance,0.0,11.62,0.0,3.87,56,0,1,1
45,consolidated financial statement except,6.11,0.0,2.04,0.0,128,1,0,1
10,adopted pursuant section act,5.0,10.9,1.67,7.27,59,1,2,1
9,additional federal tax liability,0.0,10.18,0.0,3.39,42,0,1,1
51,could harm financial operating,0.0,11.62,0.0,3.87,69,0,1,1
60,device payment plan agreement,6.0,0.0,2.0,0.0,234,1,0,1
52,currency forward contract designated,5.0,0.0,1.67,0.0,45,1,0,1
53,current report filed sec,6.11,0.0,2.04,0.0,60,1,0,1
54,data developer shared data,0.0,10.18,0.0,3.39,44,0,1,1
55,data developer shared data third,0.0,10.18,0.0,3.39,44,0,1,1
56,data third party violation,0.0,10.18,0.0,3.39,44,0,1,1
57,data third party violation term,0.0,10.18,0.0,3.39,44,0,1,1
58,developer shared data third,0.0,10.18,0.0,3.39,44,0,1,1
41,condensed consolidated statement operation,5.0,0.0,1.67,0.0,49,1,0,1
40,condensed consolidated statement cash,5.5,10.18,3.67,3.39,45,2,1,1
39,condensed consolidated financial statement additional,6.0,0.0,2.0,0.0,66,1,0,1
38,condensed consolidated financial statement,5.5,10.18,3.67,3.39,234,2,1,1
24,certain data developer shared,0.0,10.18,0.0,3.39,44,0,1,1
25,certain data developer shared data,0.0,10.18,0.0,3.39,44,0,1,1
21,business classification certain asset held,6.11,0.0,2.04,0.0,46,1,0,1
20,business classification certain asset,6.11,0.0,2.04,0.0,74,1,0,1
19,board director authorized share,6.06,10.18,4.04,3.39,45,2,1,1
30,classification certain asset held,6.11,0.0,2.04,0.0,47,1,0,1
18,based internal review limited sample,0.0,10.18,0.0,3.39,56,0,1,1
17,based internal review limited,0.0,10.18,0.0,3.39,56,0,1,1
16,available ipg common stockholder,6.11,0.0,2.04,0.0,62,1,0,1
33,compared similar period primarily,6.0,0.0,2.0,0.0,110,1,0,1
34,compared similar period primarily due,6.0,0.0,2.0,0.0,69,1,0,1
35,compared three month ended,5.56,9.92,3.7,3.31,114,2,1,1
14,attribute multiple user account within,0.0,10.18,0.0,3.39,56,0,1,1
37,condensed consolidated balance sheet,5.5,10.18,3.67,3.39,76,2,1,1
13,attribute multiple user account,0.0,10.18,0.0,3.39,56,0,1,1
22,cash cash equivalent marketable,0.0,10.18,0.0,3.39,49,0,1,1
59,developer shared data third party,0.0,10.18,0.0,3.39,44,0,1,1
61,device payment plan agreement receivables,6.0,0.0,2.0,0.0,95,1,0,1
80,financial officer pursuant section act,5.5,9.92,3.67,3.31,43,2,1,1
82,financial statement except per share,6.11,0.0,2.04,0.0,128,1,0,1
85,fiscal year ended march,5.0,0.0,1.67,0.0,174,1,0,1
5,account within across product,0.0,10.18,0.0,3.39,70,0,1,1
87,foreign currency forward contract designated,5.0,0.0,1.67,0.0,45,1,0,1
88,forward starting interest rate,6.0,0.0,2.0,0.0,70,1,0,1
3,accompanying note consolidated financial,5.0,10.05,1.67,6.7,98,1,2,1
89,full game extra content,5.0,0.0,1.67,0.0,47,1,0,1
90,future update right online,5.0,0.0,1.67,0.0,70,1,0,1
91,future update right online hosting,5.0,0.0,1.67,0.0,59,1,0,1
93,included part item quarterly,5.0,10.9,1.67,7.27,43,1,2,1
94,included part item quarterly report,5.0,10.9,1.67,7.27,43,1,2,1
95,income available ipg common,6.11,0.0,2.04,0.0,54,1,0,1
96,income available ipg common stockholder,6.11,0.0,2.04,0.0,47,1,0,1
97,incorporated reference exhibit registrants,6.11,0.0,2.04,0.0,97,1,0,1
98,incorporated reference exhibit registrants quarterly,6.11,0.0,2.04,0.0,55,1,0,1
63,divert resource attention management,0.0,10.18,0.0,3.39,47,0,1,1
81,financial statement except per,6.11,0.0,2.04,0.0,128,1,0,1
6,account within across product individual,0.0,10.18,0.0,3.39,56,0,1,1
73,ended september compared similar,6.0,0.0,2.0,0.0,47,1,0,1
66,ended june compared similar,6.0,0.0,2.0,0.0,73,1,0,1
67,ended june compared similar period,6.0,0.0,2.0,0.0,73,1,0,1
68,ended june compared three,5.56,9.92,3.7,3.31,45,2,1,1
69,ended march compared similar,6.0,0.0,2.0,0.0,68,1,0,1
70,ended march compared similar period,6.0,0.0,2.0,0.0,68,1,0,1
71,ended march three month,6.06,11.62,4.04,3.87,52,2,1,1
78,financial condition result operation except,6.11,0.0,2.04,0.0,135,1,0,1
72,ended march three month ended,6.06,11.62,4.04,3.87,52,2,1,1
74,ended september compared similar period,6.0,0.0,2.0,0.0,47,1,0,1
75,exhibit registrants quarterly report,6.11,0.0,2.04,0.0,55,1,0,1
76,exhibit registrants quarterly report quarter,6.11,0.0,2.04,0.0,55,1,0,1
77,exploited vulnerability facebooks code,0.0,10.18,0.0,3.39,42,0,1,1
7,actual result could differ materially,5.0,10.9,1.67,7.27,51,1,2,1
23,cash equivalent restricted cash,6.06,9.92,4.04,3.31,52,2,1,1
15,authorized share repurchase program,6.11,10.18,2.04,3.39,42,1,1,0
2,accompanying note condensed consolidated financial,5.0,10.18,1.67,3.39,60,1,1,0
182,stock class capital stock,0.0,0.0,0.0,0.0,45,0,0,0
8,actual result may differ,5.56,10.05,3.7,6.7,44,2,2,0
1,accompanying note condensed consolidated,5.0,10.18,1.67,3.39,60,1,1,0
178,six month ended june compared,6.06,10.05,4.04,6.7,107,2,2,0
152,pursuant section act chief,5.5,10.77,3.67,7.18,52,2,2,0
111,material adverse effect financial,6.11,10.18,2.04,3.39,44,1,1,0
112,material impact consolidated financial,5.56,10.05,3.7,6.7,52,2,2,0
86,foreign currency forward contract,5.0,11.62,1.67,3.87,136,1,1,0
79,financial officer pursuant section,5.5,10.77,3.67,7.18,50,2,2,0
122,month ended june primarily,5.5,10.77,3.67,7.18,50,2,2,0
134,nine month ended september compared,6.06,10.05,4.04,6.7,62,2,2,0
149,primarily due million increase,5.0,9.92,1.67,3.31,62,1,1,0
99,increased million three month,5.5,10.77,3.67,7.18,44,2,2,0
160,restricted stock restricted stock,5.0,9.92,1.67,3.31,44,1,1,0
174,share class common stock represent,0.0,0.0,0.0,0.0,42,0,0,0
36,compared three month ended june,5.0,9.92,1.67,3.31,55,1,1,0
32,common stock class capital stock,0.0,0.0,0.0,0.0,45,0,0,0
31,common stock class capital,0.0,0.0,0.0,0.0,67,0,0,0
168,see note consolidated financial,6.06,10.77,4.04,7.18,45,2,2,0
169,see note consolidated financial statement,6.06,10.77,4.04,7.18,45,2,2,0
29,class common stock represent,0.0,0.0,0.0,0.0,42,0,0,0
28,class common stock class capital,0.0,0.0,0.0,0.0,67,0,0,0
26,chief financial officer pursuant section,5.5,10.77,3.67,7.18,50,2,2,0
100,increased million three month ended,5.5,10.77,3.67,7.18,44,2,2,0
