,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
67,exhibit vornado,2.75,0.0,0.55,0.0,172,1,0,1
53,dollar amount million,0.0,9.83,0.0,1.97,197,0,1,1
69,financial statement except,0.0,5.32,0.0,1.06,241,0,1,1
74,foreign currency translation,1.86,6.79,0.74,4.07,232,2,3,1
101,million three,1.99,5.29,1.2,4.23,315,3,4,1
97,ltip unit,2.6,4.61,1.04,0.92,210,2,1,1
96,line credit,2.16,6.42,1.3,5.14,371,3,4,1
92,iron mountain,0.0,5.32,0.0,1.06,205,0,1,1
89,interest operating partnership,2.84,6.03,1.14,1.21,199,2,1,1
85,income per,2.33,6.24,2.33,4.99,399,5,4,1
83,income comprehensive,2.32,5.62,1.39,2.25,173,3,2,1
80,global workplace solution,1.27,0.0,0.25,0.0,179,1,0,1
79,global workplace,1.27,0.0,0.25,0.0,186,1,0,1
77,general partner partnership,0.0,4.61,0.0,0.92,207,0,1,1
76,general partner,2.71,5.32,1.63,2.13,1188,3,2,1
81,income attributable ccic,0.0,5.21,0.0,1.04,192,0,1,1
199,xbrl taxonomy,2.22,7.58,1.33,3.03,175,3,2,1
73,foreign currency rate,1.86,5.32,0.74,1.06,173,2,1,1
70,financing cost,2.32,5.29,1.39,4.23,176,3,4,1
71,floating rate,2.35,5.05,1.88,3.03,178,4,3,1
10,attributable common shareholder,2.75,4.61,0.55,0.92,174,1,1,0
23,common unit,2.6,5.32,1.04,2.13,331,2,2,0
136,preferred stock,1.99,5.28,1.2,3.17,324,3,3,0
17,class op,2.75,6.03,0.55,1.21,181,1,1,0
95,limited partnership unit,2.44,6.03,0.49,1.21,172,1,1,0
14,business segment,1.86,7.58,0.74,3.03,205,2,2,0
13,available common,2.6,7.93,1.04,3.17,240,2,2,0
63,except share,2.1,5.68,0.84,2.27,306,2,2,0
189,unsecured debt,2.71,5.28,1.63,3.17,200,3,3,0
28,compared period,2.22,6.55,1.33,3.93,186,3,3,0
190,unsecured note,2.65,5.28,1.59,3.17,385,3,3,0
191,unsecured revolving,2.65,7.02,1.59,4.21,260,3,3,0
192,unsecured revolving credit,2.65,7.02,1.59,4.21,260,3,3,0
64,except share per,2.1,5.68,0.84,2.27,271,2,2,0
99,million percent,2.27,9.83,0.45,1.97,197,1,1,0
7,apartment unit,2.94,6.03,0.59,1.21,330,1,1,0
6,apartment community,2.94,6.03,0.59,1.21,308,1,1,0
110,net sale,2.6,7.58,1.04,3.03,224,2,2,0
65,exhibit current,2.36,7.93,0.94,3.17,349,2,2,0
117,note due reference,2.44,5.32,0.49,1.06,181,1,1,0
154,revenue growth,2.22,5.52,1.33,3.31,219,3,3,0
131,partner unit,2.69,5.32,1.08,2.13,178,2,2,0
165,share per share,2.16,7.06,1.3,4.24,275,3,3,0
130,partner partnership,2.94,4.61,0.59,0.92,211,1,1,0
157,see note consolidated,2.49,5.28,1.49,3.17,240,3,3,0
47,data center,1.27,5.32,0.25,1.06,476,1,1,0
46,current report filed,2.49,6.82,1.49,4.09,515,3,3,0
54,due reference,2.44,5.32,0.49,1.06,181,1,1,0
127,operating segment,2.22,5.05,1.33,3.03,191,3,3,0
151,rental expense,2.36,4.96,0.94,1.99,171,2,2,0
164,share per,2.23,6.45,1.78,5.16,330,4,4,0
78,general partners,2.6,5.32,1.04,2.13,345,2,2,0
30,compared three,1.99,5.52,1.2,3.31,177,3,3,0
133,per diluted,2.51,7.58,1.0,3.03,189,2,2,0
123,operating limited,2.84,5.68,1.14,2.27,495,2,2,0
149,reference exhibit current,2.44,9.83,0.49,1.97,284,1,1,0
66,exhibit current report,2.36,7.93,0.94,3.17,349,2,2,0
135,preferred share,2.65,6.82,1.59,4.09,300,3,3,0
173,statement except share,1.27,5.32,0.25,1.06,254,1,1,0
174,statement included annual,1.77,5.68,0.71,2.27,184,2,2,0
31,compared three month,1.99,5.52,1.2,3.31,176,3,3,0
88,interest operating,2.84,7.93,1.14,3.17,395,2,2,0
