,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
47,contentssimon property property note consolidated,0.0,5.88,0.0,1.47,103,0,1,1
48,current report digital realty,0.0,6.1,0.0,1.52,79,0,1,1
49,data center held investment,0.0,6.1,0.0,1.52,90,0,1,1
50,data center held investment unconsolidated,0.0,6.1,0.0,1.52,90,0,1,1
20,cbre note consolidated financial,3.24,0.0,0.65,0.0,102,1,0,1
52,digital realty common stock,0.0,6.1,0.0,1.52,156,0,1,1
53,digital realty digital realty,0.0,6.1,0.0,1.52,306,0,1,1
54,digital realty digital realty filed,0.0,6.1,0.0,1.52,156,0,1,1
55,due reference exhibit current,4.23,0.0,0.85,0.0,96,1,0,1
56,due reference exhibit current report,4.23,0.0,0.85,0.0,96,1,0,1
57,ended december compared period,3.24,6.0,0.65,3.0,77,1,2,1
58,entity report nav per,0.0,5.9,0.0,1.48,78,0,1,1
59,except per unit per,0.0,5.88,0.0,1.47,178,0,1,1
60,except per unit per unit,0.0,5.88,0.0,1.47,178,0,1,1
62,fifth avenue time square,0.0,6.12,0.0,1.53,134,0,1,1
46,contentssimon property property note,0.0,5.88,0.0,1.47,103,0,1,1
21,center held investment unconsolidated,0.0,6.1,0.0,1.52,90,0,1,1
65,financial except per unit per,0.0,5.88,0.0,1.47,178,0,1,1
44,contentssimon property property consolidated,0.0,5.88,0.0,1.47,75,0,1,1
28,condensed consolidated financial statement,4.4,6.11,0.88,3.06,105,1,2,1
29,considered alternative net income,4.42,5.97,1.77,4.48,79,2,3,1
30,consolidated financial except per,0.0,5.88,0.0,1.47,178,0,1,1
31,consolidated financial except per unit,0.0,5.88,0.0,1.47,178,0,1,1
33,consolidated financial statement information,3.97,6.01,2.38,3.0,118,3,2,1
35,consolidated financial statement realty,0.0,6.12,0.0,1.53,82,0,1,1
36,consolidated financial statement set,3.82,6.12,1.53,1.53,81,2,1,1
37,consolidated financial statement set forth,3.82,6.12,1.53,1.53,81,2,1,1
38,consolidated real estate joint,0.0,5.9,0.0,1.48,85,0,1,1
39,consolidated statement operation comprehensive,0.0,5.88,0.0,1.47,139,0,1,1
40,contentsdigital realty realty subsidiariesnotes,0.0,6.1,0.0,1.52,161,0,1,1
41,contentsdigital realty realty subsidiariesnotes condensed,0.0,6.1,0.0,1.52,161,0,1,1
42,contentsindex financial statementsdigital realty,0.0,6.1,0.0,1.52,155,0,1,1
22,center held investment unconsolidated joint,0.0,6.1,0.0,1.52,76,0,1,1
43,contentsindex financial statementsdigital realty realty,0.0,6.1,0.0,1.52,133,0,1,1
63,fifth avenue time square jv,0.0,6.12,0.0,1.53,80,0,1,1
27,compared three month ended,3.96,6.0,2.37,3.0,88,3,2,1
66,financial statement set forth,3.82,6.12,1.53,1.53,81,2,1,1
82,integral part consolidated financial,3.74,5.9,1.49,1.48,162,2,1,1
95,million percent primarily due,4.0,0.0,0.8,0.0,136,1,0,1
93,million aggregate principal amount,3.84,6.1,1.53,1.52,151,2,1,1
90,loss early extinguishment debt,4.23,6.0,0.85,3.0,76,1,2,1
6,accompanying note integral part consolidated,3.74,5.9,1.49,1.48,162,2,1,1
7,accounting principle generally accepted,4.02,6.0,2.41,3.0,78,3,2,1
88,kate spade new michael polo,0.0,5.88,0.0,1.47,83,0,1,1
10,alexandria real estate common,0.0,5.9,0.0,1.48,88,0,1,1
87,kate spade new michael,0.0,5.88,0.0,1.47,100,0,1,1
11,approximately million square foot,4.23,5.99,0.85,3.0,156,1,2,1
86,investment publicly traded company,0.0,5.9,0.0,1.48,82,0,1,1
85,investment privately held entity report,0.0,5.9,0.0,1.48,210,0,1,1
12,approximately million square foot space,0.0,6.1,0.0,1.52,92,0,1,1
13,attributable alexandria real estate,0.0,5.9,0.0,1.48,105,0,1,1
14,attributable alexandria real estate common,0.0,5.9,0.0,1.48,83,0,1,1
84,investment privately held entity,0.0,5.9,0.0,1.48,238,0,1,1
79,increased million percent primarily due,4.0,0.0,0.8,0.0,79,1,0,1
15,avenue time square jv,0.0,6.12,0.0,1.53,88,0,1,1
67,financial statement set forth item,3.82,6.12,1.53,1.53,80,2,1,1
69,financial statementsdigital realty realty subsidiariesnotes,0.0,6.1,0.0,1.52,126,0,1,1
78,increased million percent primarily,4.0,0.0,0.8,0.0,82,1,0,1
71,gap kate spade new,0.0,5.88,0.0,1.47,74,0,1,1
72,global revolving credit facility,0.0,6.1,0.0,1.52,170,0,1,1
73,held entity report nav,0.0,5.9,0.0,1.48,178,0,1,1
74,held entity report nav per,0.0,5.9,0.0,1.48,78,0,1,1
75,held investment unconsolidated joint,0.0,6.1,0.0,1.52,76,0,1,1
76,incorporated reference exhibit vornado,0.0,6.12,0.0,1.53,168,0,1,1
77,incorporated reference exhibit vornado realty,0.0,6.12,0.0,1.53,167,0,1,1
68,financial statementsdigital realty realty,0.0,6.1,0.0,1.52,133,0,1,1
196,year ended december company,4.02,6.04,2.41,4.53,122,3,3,0
197,year ended december compared,4.02,6.04,2.41,4.53,191,3,3,0
179,unaudited consolidated financial statement,3.89,5.97,2.33,4.48,216,3,3,0
2,accompanying note condensed consolidated,4.4,6.1,0.88,1.52,103,1,1,0
19,cash provided operating activity,3.96,6.04,2.37,4.53,109,3,3,0
24,certification chief financial officer,3.82,6.03,2.29,4.53,95,3,3,0
3,accompanying note condensed consolidated financial,4.4,6.1,0.88,1.52,103,1,1,0
5,accompanying note integral part,3.74,5.89,1.49,2.94,228,2,2,0
23,certification chief executive officer,3.82,6.03,2.29,4.53,133,3,3,0
25,chief executive officer chief,3.96,6.03,2.37,4.53,221,3,3,0
98,million square foot space,4.23,6.1,0.85,1.52,128,1,1,0
51,development redevelopment project placed,4.43,5.9,0.89,1.48,75,1,1,0
26,chief executive officer chief financial,3.96,6.03,2.37,4.53,221,3,3,0
173,three month ended december,3.96,6.04,2.37,4.53,84,3,3,0
97,million six month ended june,3.97,5.96,2.38,4.47,97,3,3,0
96,million six month ended,3.97,5.96,2.38,4.47,99,3,3,0
103,month ended september compared,3.96,6.04,2.37,4.53,130,3,3,0
92,material adverse effect result,3.89,6.04,2.33,4.53,82,3,3,0
89,liability measured fair value,3.97,6.04,2.38,4.53,81,3,3,0
108,note condensed consolidated financial,4.4,6.1,0.88,1.52,152,1,1,0
109,note consolidated financial except,4.43,5.88,0.89,1.47,110,1,1,0
111,note consolidated financial statement information,4.33,6.01,1.73,3.0,97,2,2,0
113,note due reference exhibit,4.23,6.1,0.85,1.52,187,1,1,0
117,note note consolidated financial,3.74,5.99,1.49,3.0,99,2,2,0
83,interest rate swap agreement,3.96,6.03,2.37,4.53,101,3,3,0
119,note unaudited consolidated financial,4.43,5.9,0.89,1.48,91,1,1,0
128,property note consolidated financial,4.23,5.88,0.85,1.47,105,1,1,0
70,forward equity sale agreement,4.43,5.9,0.89,1.48,222,1,1,0
99,million three month ended,3.97,5.96,2.38,4.47,204,3,3,0
156,revenue three month ended,4.02,6.04,2.41,4.53,74,3,3,0
159,see note consolidated financial,4.33,6.11,1.73,3.06,170,2,2,0
160,see note consolidated financial statement,4.33,6.11,1.73,3.06,157,2,2,0
32,consolidated financial statement additional,4.33,6.0,1.73,3.0,91,2,2,0
0,accompanying consolidated statement operation,3.24,5.88,0.65,1.47,127,1,1,0
