,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
117,noncontrolling interest operating,2.89,7.12,0.58,1.42,282,1,1,0
153,repayment date,2.92,5.98,0.58,1.2,212,1,1,0
152,rental revenue,2.91,6.39,1.75,3.84,651,3,3,0
150,rentable square,2.55,6.27,0.51,1.25,217,1,1,0
148,redeemable noncontrolling interest,2.9,6.12,1.16,2.45,180,2,2,0
147,redeemable noncontrolling,2.9,6.12,1.16,2.45,182,2,2,0
145,real estate entity,2.74,6.7,1.09,2.68,239,2,2,0
143,property operating,2.79,6.39,1.67,3.84,194,3,3,0
138,principal amount senior,2.65,6.26,1.59,3.75,332,3,3,0
132,per diluted,2.55,5.79,0.51,1.16,262,1,1,0
129,partially owned,2.89,6.27,0.58,1.25,207,1,1,0
128,paper program,2.9,6.7,1.16,2.68,191,2,2,0
126,operating property,2.79,6.39,1.67,3.84,179,3,3,0
124,operating partnership,2.72,6.46,1.09,2.58,802,2,2,0
123,operating limited partnership,2.89,7.12,0.58,1.42,227,1,1,0
122,operating limited,2.89,7.12,0.58,1.42,486,1,1,0
199,xbrl taxonomy extension,2.64,5.81,1.58,3.49,204,3,3,0
