,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
193,unsecured revolving credit facility,2.9,7.12,1.16,1.42,141,2,1,1
194,unsecured senior line credit,0.0,6.27,0.0,1.25,227,0,1,1
195,unsecured senior note payable,0.0,6.27,0.0,1.25,129,0,1,1
198,york stock share representing,2.55,0.0,0.51,0.0,83,1,0,1
169,see note condensed consolidated,2.92,6.46,0.58,2.58,153,1,2,1
167,section within item additional,0.0,6.27,0.0,1.25,77,0,1,1
166,section note significant accounting,0.0,6.27,0.0,1.25,98,0,1,1
165,sba senior finance ii,0.0,5.98,0.0,1.2,110,0,1,1
148,note unconsolidated real estate joint,0.0,6.27,0.0,1.25,73,0,1,1
150,owned hotel pro forma,0.0,5.79,0.0,1.16,98,0,1,1
151,pref series par value,2.55,0.0,0.51,0.0,90,1,0,1
152,principal amount senior note,2.65,5.82,1.59,2.33,183,3,2,1
102,interest partially owned property,2.89,0.0,0.58,0.0,98,1,0,1
153,principal amount senior note due,2.7,5.67,1.08,1.13,95,2,1,1
155,principal amount senior unsecured note,2.92,0.0,0.58,0.0,113,1,0,1
156,privately held entity report,0.0,6.27,0.0,1.25,257,0,1,1
157,privately held entity report nav,0.0,6.27,0.0,1.25,178,0,1,1
158,real estate joint venture,2.92,6.7,0.58,2.68,399,1,2,1
159,redeemable noncontrolling interest operating,2.89,0.0,0.58,0.0,88,1,0,1
160,reference exhibit company filed,2.92,0.0,0.58,0.0,81,1,0,1
161,representing cum pref series,2.55,0.0,0.51,0.0,90,1,0,1
162,representing cum pref series par,2.55,0.0,0.51,0.0,90,1,0,1
163,residential erp operating limited,2.89,0.0,0.58,0.0,72,1,0,1
104,investment privately held entity,0.0,6.27,0.0,1.25,238,0,1,1
100,integral part consolidated financial,2.48,6.12,0.5,2.45,132,1,2,1
101,interest operating partner capital,2.89,0.0,0.58,0.0,84,1,0,1
42,consolidated financial statement additional,2.9,6.27,1.16,1.25,133,2,1,1
28,common share unit unit,2.89,0.0,0.58,0.0,101,1,0,1
29,compared prior constant currency,0.0,5.98,0.0,1.2,77,0,1,1
32,compared three month ended june,2.65,6.26,1.59,5.01,74,3,4,1
35,condensed consolidated balance sheet,2.92,6.19,1.17,3.72,143,2,3,1
37,condensed consolidated statement cash,2.92,6.19,1.17,3.72,101,2,3,1
38,condensed consolidated statement cash flow,2.92,6.19,1.17,3.72,82,2,3,1
41,consolidated financial host hotel,0.0,5.79,0.0,1.16,74,0,1,1
43,consolidated financial statement dollar,2.92,0.0,0.58,0.0,82,1,0,1
25,cash equivalent restricted end,2.76,6.46,1.66,2.58,81,3,2,1
44,consolidated financial statement dollar except,2.92,0.0,0.58,0.0,82,1,0,1
51,consolidated statement operation comprehensive,2.9,5.79,1.16,1.16,129,2,1,1
53,cum pref series par,2.55,0.0,0.51,0.0,90,1,0,1
54,cum pref series par value,2.55,0.0,0.51,0.0,90,1,0,1
57,due senior note due,2.7,5.67,1.08,1.13,87,2,1,1
61,ended june compared period,2.64,5.97,1.58,2.39,91,3,2,1
62,ended june compared prior,2.9,5.98,1.16,1.2,136,2,1,1
26,cbre note consolidated financial,2.48,0.0,0.5,0.0,102,1,0,1
23,cash cash equivalent restricted cash,2.77,6.46,1.66,2.58,91,3,2,1
64,ended march compared prior,2.9,5.98,1.16,1.2,86,2,1,1
11,amount senior unsecured note,2.92,0.0,0.58,0.0,113,1,0,1
2,accompanying note integral part,2.48,6.12,0.5,2.45,102,1,2,1
3,accompanying note integral part consolidated,2.48,6.12,0.5,2.45,102,1,2,1
4,accounting principle generally accepted,2.8,6.26,2.24,3.75,75,4,3,1
5,adjusted ffo per diluted,0.0,5.79,0.0,1.16,96,0,1,1
7,aggregate principal amount senior note,2.65,5.82,1.59,2.33,111,3,2,1
9,alexandria real estate common,0.0,6.27,0.0,1.25,88,0,1,1
10,amount senior note due,2.7,5.67,1.08,1.13,96,2,1,1
12,amount senior unsecured note due,2.92,0.0,0.58,0.0,77,1,0,1
20,billion aggregate principal amount,2.92,5.82,0.58,2.33,100,1,2,1
13,attributable alexandria real estate,0.0,6.27,0.0,1.25,105,0,1,1
14,attributable alexandria real estate common,0.0,6.27,0.0,1.25,83,0,1,1
15,available common share unit,2.89,0.0,0.58,0.0,144,1,0,1
16,available common share unit unit,2.89,0.0,0.58,0.0,101,1,0,1
17,available maa common shareholder,0.0,7.12,0.0,1.42,95,0,1,1
18,bank new york mellon,2.9,6.27,1.16,1.25,92,2,1,1
19,bank new york mellon trust,2.9,6.27,1.16,1.25,80,2,1,1
63,ended june compared prior year,2.9,5.98,1.16,1.2,77,2,1,1
52,consolidated statement operation comprehensive income,2.9,5.79,1.16,1.16,109,2,1,1
65,entity report nav per,0.0,6.27,0.0,1.25,78,0,1,1
78,financial statement dollar except per,2.92,0.0,0.58,0.0,82,1,0,1
82,gain sale real estate,2.79,6.7,1.67,2.68,93,3,2,1
83,held entity report nav,0.0,6.27,0.0,1.25,178,0,1,1
85,host hotel host hotel,0.0,5.79,0.0,1.16,188,0,1,1
86,host hotel host hotel subsidiary,0.0,5.79,0.0,1.16,100,0,1,1
87,host hotel subsidiary note,0.0,5.79,0.0,1.16,94,0,1,1
88,hotel host hotel subsidiary,0.0,5.79,0.0,1.16,100,0,1,1
89,hotel host hotel subsidiary note,0.0,5.79,0.0,1.16,94,0,1,1
90,ibx data center expansion,0.0,5.67,0.0,1.13,115,0,1,1
91,included exhibit equity residentials,2.89,0.0,0.58,0.0,97,1,0,1
92,income attributable ccic common,2.92,0.0,0.58,0.0,134,1,0,1
93,income attributable noncontrolling interest,2.89,6.55,0.58,2.62,77,1,2,1
94,income available maa common,0.0,7.12,0.0,1.42,114,0,1,1
95,income available maa common shareholder,0.0,7.12,0.0,1.42,95,0,1,1
96,increased constant currency increase,0.0,5.67,0.0,1.13,91,0,1,1
97,increased million three month ended,2.55,6.12,0.51,2.45,72,1,2,1
99,inline xbrl taxonomy extension,2.68,5.81,1.07,3.49,99,2,3,1
1,accompanying note condensed consolidated financial,2.92,6.4,0.58,2.56,85,1,2,1
81,forward equity sale agreement,0.0,6.27,0.0,1.25,168,0,1,1
84,held entity report nav per,0.0,6.27,0.0,1.25,78,0,1,1
199,york stock share representing cum,2.55,0.0,0.51,0.0,83,1,0,1
68,erp operating limited partnership,2.89,0.0,0.58,0.0,223,1,0,1
73,ffo available common share,2.89,0.0,0.58,0.0,117,1,0,1
74,ffo available common share unit,2.89,0.0,0.58,0.0,117,1,0,1
75,ffo per diluted share,0.0,5.79,0.0,1.16,129,0,1,1
72,federal corporate income tax,2.8,6.14,1.68,4.91,84,3,4,1
69,erp operating limited partnerships,2.89,0.0,0.58,0.0,79,1,0,1
77,financial statement dollar except,2.92,0.0,0.58,0.0,82,1,0,1
146,note note consolidated financial statement,2.68,6.4,1.07,2.56,146,2,2,0
60,earnings unconsolidated real estate,2.55,6.27,0.51,1.25,136,1,1,0
6,aggregate principal amount senior,2.65,6.26,1.59,3.75,244,3,3,0
196,yes indicate check mark,2.68,6.46,1.07,2.58,82,2,2,0
8,aggregate principal amount senior unsecured,2.92,7.12,0.58,1.42,120,1,1,0
197,yes indicate check mark whether,2.68,6.46,1.07,2.58,73,2,2,0
70,expense three month ended,2.65,6.35,1.59,3.81,99,3,3,0
188,unaudited consolidated financial statement,2.48,6.27,0.5,1.25,168,1,1,0
110,million aggregate principal amount,2.65,6.19,1.59,3.72,160,3,3,0
67,equity earnings unconsolidated real estate,2.55,6.27,0.51,1.25,111,1,1,0
135,noncontrolling interest operating partnership,2.89,7.12,0.58,1.42,105,1,1,0
103,interest rate swap agreement,2.7,6.55,1.08,2.62,75,2,2,0
34,comprehensive income comprehensive income,2.64,6.39,1.58,3.84,84,3,3,0
45,consolidated financial statement information,2.7,5.97,1.08,2.39,78,2,2,0
154,principal amount senior unsecured,2.92,7.12,0.58,1.42,120,1,1,0
126,net income per share,2.68,6.12,1.07,2.45,84,2,2,0
178,share class common stock,2.48,5.98,0.5,1.2,92,1,1,0
119,month ended june compared period,2.51,5.97,1.01,2.39,86,2,2,0
176,senior unsecured note due,2.92,7.12,0.58,1.42,90,1,1,0
21,billion aggregate principal amount senior,2.92,5.67,0.58,1.13,80,1,1,0
173,see note note consolidated financial,2.68,6.4,1.07,2.56,92,2,2,0
172,see note note consolidated,2.68,6.4,1.07,2.56,92,2,2,0
66,equity earnings unconsolidated real,2.55,6.27,0.51,1.25,111,1,1,0
122,month ended june primarily,2.76,6.35,1.66,3.81,101,3,3,0
76,financial result operation cash,2.77,6.35,1.66,3.81,87,3,3,0
168,secured tower revenue series,2.92,5.98,0.58,1.2,141,1,1,0
27,certification pursuant section act,2.92,5.67,0.58,1.13,75,1,1,0
36,condensed consolidated financial statement,2.91,6.19,1.75,3.72,521,3,3,0
133,noncontrolling interest operating partner,2.89,7.12,0.58,1.42,93,1,1,0
