,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
28,chief executive officer pursuant,4.55,8.23,3.18,4.12,126,7,5,2
29,chief financial officer pursuant section,4.73,8.17,2.84,3.27,100,6,4,2
133,note unaudited condensed consolidated,4.53,0.0,0.91,0.0,99,2,0,2
134,note unaudited condensed consolidated financial,4.53,0.0,0.91,0.0,99,2,0,2
98,liability measured fair value,4.45,8.07,1.78,4.84,94,4,6,2
4,accompanying note integral part,4.2,7.89,0.84,3.16,202,2,4,2
63,diluted earnings per share,4.4,8.23,2.2,5.76,236,5,7,2
6,accordance accounting principle generally accepted,4.64,8.2,2.32,5.74,103,5,7,2
5,accordance accounting principle generally,4.64,8.2,2.32,5.74,103,5,7,2
64,diluted net income per,4.5,8.09,3.15,4.04,351,7,5,2
135,officer pursuant section act,4.87,8.15,1.46,1.63,110,3,2,1
22,amortized interest expense term,4.75,7.88,1.42,1.58,91,3,2,1
138,percentage segment net sale,4.66,0.0,0.47,0.0,227,1,0,1
23,amount senior note due,4.51,7.91,1.81,2.37,95,4,3,1
21,aggregate principal amount senior,4.46,8.04,2.23,3.22,112,5,4,1
136,per share unless otherwise,4.16,8.04,0.83,0.8,134,2,1,1
139,percentage total net sale,4.8,8.46,0.96,0.85,106,2,1,1
128,note due exhibit current report,0.0,7.8,0.0,0.78,97,0,1,1
142,previously filed exhibit cdw,3.45,0.0,0.34,0.0,98,1,0,1
127,note due exhibit current,0.0,7.8,0.0,0.78,97,0,1,1
140,period fiscal primarily due,4.57,8.5,0.91,0.85,135,2,1,1
141,prepaid expense current asset,4.67,7.95,2.34,3.18,91,5,4,1
137,percent reported percent adjusted,0.0,7.46,0.0,0.75,240,0,1,1
46,contentscdw corporation subsidiariesnotes consolidated financial,3.45,0.0,0.34,0.0,122,1,0,1
143,price common stock could,4.62,8.35,1.39,3.34,105,3,4,1
3,accompanying note consolidated financial,4.66,8.33,1.87,2.5,91,4,3,1
179,subsidiariesnotes consolidated financial except per,3.45,0.0,0.34,0.0,122,1,0,1
178,subsidiariesnotes consolidated financial except,3.45,0.0,0.34,0.0,122,1,0,1
177,six month ended september,0.0,8.46,0.0,0.85,108,0,1,1
176,six month ended may,4.64,0.0,0.46,0.0,122,1,0,1
182,three fiscal quarter ended,0.0,7.8,0.0,0.78,128,0,1,1
2,accompanying note condensed consolidated financial,4.76,8.38,0.95,2.51,127,2,3,1
172,six month ended december,4.73,0.0,0.47,0.0,111,1,0,1
183,three fiscal quarter ended august,0.0,7.8,0.0,0.78,128,0,1,1
170,senior note due february,4.34,7.96,1.3,1.59,118,3,2,1
169,senior note due exhibit current,0.0,7.8,0.0,0.78,97,0,1,1
168,senior note due exhibit,4.95,8.13,0.5,1.63,161,1,2,1
7,actual result could differ materially,4.67,8.18,2.34,4.91,128,5,6,1
20,affect financial result operation,4.49,8.37,0.9,2.51,184,2,3,1
13,adverse effect result financial,4.85,8.37,1.45,3.35,118,3,4,1
14,adverse effect result operation,4.5,8.27,1.8,4.14,106,4,5,1
186,three month ended february,4.64,0.0,0.46,0.0,95,1,0,1
153,report file senior note due,0.0,7.8,0.0,0.78,143,0,1,1
152,report file senior note,0.0,7.8,0.0,0.78,143,0,1,1
16,adversely affect financial condition result,4.62,8.21,1.85,4.11,93,4,5,1
17,adversely affect financial result,4.57,8.19,2.28,3.28,192,5,4,1
18,adversely affect financial result operation,4.25,8.24,0.42,1.65,133,1,2,1
19,affect financial condition result,4.62,8.21,1.85,4.11,95,4,5,1
146,pursuant section act chief,4.7,8.17,2.35,3.27,97,5,4,1
145,principal amount senior note due,4.51,7.91,1.81,2.37,95,4,3,1
15,adversely affect financial condition,4.68,8.21,2.81,4.11,204,6,5,1
193,three nine month ended september,4.27,7.95,1.28,3.18,182,3,4,1
125,nine month ended september,4.27,7.95,1.28,3.18,414,3,4,1
60,current report file senior note,0.0,7.8,0.0,0.78,143,0,1,1
78,financial except per share unless,3.45,0.0,0.34,0.0,122,1,0,1
77,financial except per share,3.45,0.0,0.34,0.0,122,1,0,1
75,file senior note due exhibit,0.0,7.8,0.0,0.78,143,0,1,1
74,file senior note due,0.0,7.8,0.0,0.78,143,0,1,1
73,exhibit current report file,4.06,7.8,0.81,0.78,103,2,1,1
69,effect financial result operation,4.34,8.04,1.74,4.02,158,4,5,1
40,consolidated financial statement accompanying note,4.73,8.11,2.37,3.24,91,5,4,1
67,due exhibit current report file,0.0,7.8,0.0,0.78,97,0,1,1
66,due exhibit current report,0.0,7.8,0.0,0.78,97,0,1,1
62,decreased percent reported percent adjusted,0.0,7.46,0.0,0.75,111,0,1,1
61,decreased percent reported percent,0.0,7.46,0.0,0.75,121,0,1,1
59,current report file senior,0.0,7.8,0.0,0.78,143,0,1,1
81,financial result operation prospect,0.0,8.43,0.0,0.84,161,0,1,1
43,contentsadobe note condensed consolidated,4.64,0.0,0.46,0.0,108,1,0,1
196,two fiscal quarter ended,0.0,7.8,0.0,0.78,131,0,1,1
44,contentsadobe note condensed consolidated financial,4.64,0.0,0.46,0.0,108,1,0,1
45,contentscdw corporation subsidiariesnotes consolidated,3.45,0.0,0.34,0.0,122,1,0,1
54,could adversely affect result,4.34,8.13,1.74,4.06,125,4,5,1
53,could adversely affect ability,4.65,8.32,2.32,3.33,96,5,4,1
52,corporation subsidiariesnotes consolidated financial except,3.45,0.0,0.34,0.0,122,1,0,1
51,corporation subsidiariesnotes consolidated financial,3.45,0.0,0.34,0.0,122,1,0,1
197,two fiscal quarter ended may,0.0,7.8,0.0,0.78,131,0,1,1
49,contentste connectivity condensed consolidated financial,4.93,0.0,0.49,0.0,104,1,0,1
48,contentste connectivity condensed consolidated,4.93,0.0,0.49,0.0,104,1,0,1
79,financial officer pursuant section,4.73,8.03,2.84,4.01,107,6,5,1
83,first nine month fiscal,4.94,8.33,0.99,2.5,356,2,3,1
123,nine month ended march,4.73,0.0,0.47,0.0,112,1,0,1
34,condensed consolidated statement operation,4.64,8.38,2.32,3.35,147,5,4,1
191,three month ended september,4.39,8.05,1.76,4.03,220,4,5,1
119,nine month ended august,4.64,0.0,0.46,0.0,119,1,0,1
26,basic diluted net income,4.55,8.09,2.73,4.04,94,6,5,1
27,basic diluted net income per,4.55,8.09,2.73,4.04,94,6,5,1
115,net income attributable amphenol,0.0,8.04,0.0,0.8,107,0,1,1
192,three nine month ended december,4.95,8.17,0.5,1.63,153,1,2,1
47,contentsnotes consolidated financial statement,0.0,7.46,0.0,0.75,181,0,1,1
110,month ended december compared,4.73,8.48,0.47,1.7,102,1,2,1
31,compared period fiscal primarily due,4.19,0.0,0.42,0.0,112,1,0,1
32,compared three month ended,4.46,8.05,2.68,4.03,197,6,5,1
105,material adverse effect result financial,4.85,8.37,1.45,3.35,114,3,4,1
1,accompanying note condensed consolidated,4.76,8.38,0.95,2.51,127,2,3,1
84,first six month fiscal,4.94,8.33,0.99,2.5,247,2,3,1
99,linkbase xbrl taxonomy extension,4.4,8.26,2.64,4.13,102,6,5,1
36,connectivity condensed consolidated financial,4.93,0.0,0.49,0.0,105,1,0,1
37,connectivity condensed consolidated financial statement,4.93,0.0,0.49,0.0,105,1,0,1
38,consolidated financial except per,3.45,0.0,0.34,0.0,122,1,0,1
94,impact financial condition result,4.47,8.13,2.68,4.06,134,6,5,1
93,harm financial result operation,0.0,8.43,0.0,0.84,124,0,1,1
39,consolidated financial except per share,3.45,0.0,0.34,0.0,122,1,0,1
195,three six month ended june,4.27,7.95,1.28,3.18,286,3,4,1
87,fiscal quarter ended may,0.0,7.8,0.0,0.78,162,0,1,1
86,fiscal quarter ended february,0.0,7.8,0.0,0.78,98,0,1,1
85,fiscal quarter ended august,0.0,7.8,0.0,0.78,157,0,1,1
90,fiscal year ended march,4.95,8.17,0.5,1.63,123,1,2,1
0,accompanying condensed consolidated balance,4.56,8.24,0.91,1.65,115,2,2,0
174,six month ended june,4.27,7.95,1.71,3.18,704,4,4,0
171,six month ended april,4.19,8.5,0.42,0.85,95,1,1,0
25,annual report year ended december,4.28,8.12,1.28,2.43,99,3,3,0
50,convertible senior note due,4.6,8.17,0.92,1.63,114,2,2,0
57,could materially adversely affect,4.42,8.28,2.65,4.97,239,6,6,0
88,fiscal year ended december,4.28,8.12,1.28,2.43,126,3,3,0
108,million six month ended,4.48,8.26,2.69,4.95,126,6,6,0
113,month ended march compared,4.39,8.11,1.76,3.24,123,4,4,0
114,month ended september compared,4.39,8.1,1.76,3.24,100,4,4,0
121,nine month ended july,4.19,8.5,0.42,0.85,98,1,1,0
129,note note condensed consolidated,4.8,8.39,1.92,3.36,142,4,4,0
130,note note condensed consolidated financial,4.8,8.39,1.92,3.36,142,4,4,0
144,principal amount senior note,4.51,8.04,1.81,3.22,126,4,4,0
150,quarter first nine month fiscal,4.94,8.26,0.99,1.65,90,2,2,0
154,report year ended december,4.28,8.12,1.28,2.43,99,3,3,0
158,result cash flow financial,4.49,8.34,0.9,1.67,92,2,2,0
159,result could differ materially,4.6,8.18,2.76,4.91,135,6,6,0
100,market price common stock,4.48,8.1,2.69,4.86,283,6,6,0
