,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
51,corporation subsidiariesnotes condensed consolidated,0.0,11.72,0.0,2.61,139,0,2,2
105,million first nine month fiscal,0.62,0.0,0.14,0.0,138,2,0,2
191,three month ended february,0.0,9.92,0.0,2.2,155,0,2,2
193,three month ended march,0.58,14.31,0.26,9.54,869,4,6,2
25,common stock share repurchase,0.11,13.9,0.04,1.54,89,3,1,2
38,consolidated financial statement additional,1.03,13.72,0.23,6.1,121,2,4,2
171,report year ended december,0.1,13.09,0.03,7.27,180,3,5,2
15,annual report year ended december,0.1,13.09,0.03,7.27,178,3,5,2
14,annual report fiscal year ended,0.49,12.76,0.27,4.25,201,5,3,2
13,annual report fiscal year,0.49,12.76,0.27,4.25,201,5,3,2
194,three month ended september,0.58,14.31,0.26,9.54,208,4,6,2
160,reclassified accumulated comprehensive income income,0.0,13.22,0.0,2.94,82,0,2,2
7,active market identical asset,0.41,12.89,0.27,5.73,79,6,4,2
3,accompanying note condensed consolidated financial,0.64,11.72,0.28,2.61,131,4,2,2
2,accompanying note condensed consolidated,0.64,11.72,0.28,2.61,131,4,2,2
181,six month ended may,0.0,9.92,0.0,2.2,217,0,2,2
151,proxy statement annual meeting,0.59,14.62,0.39,6.5,106,6,4,2
168,report fiscal year ended,0.49,12.76,0.27,4.25,201,5,3,2
183,sixteen week ended april,0.1,0.0,0.01,0.0,91,1,0,1
186,subsidiariesnotes condensed consolidated financial,0.13,11.24,0.03,3.75,295,2,3,1
182,six month ended september,0.94,0.0,0.1,0.0,105,1,0,1
184,statement dollar share except,0.05,0.0,0.01,0.0,89,1,0,1
185,statement dollar share except per,0.05,0.0,0.01,0.0,89,1,0,1
149,principal amount senior unsecured,0.44,11.41,0.15,2.54,97,3,2,1
188,subsidiariesnotes consolidated financial statement,0.05,12.1,0.01,2.69,176,1,2,1
189,subsidiariesnotes consolidated financial statement dollar,0.05,0.0,0.01,0.0,89,1,0,1
190,three month ended december,0.75,12.88,0.25,5.73,94,3,4,1
115,million senior note due,0.11,13.45,0.02,4.48,81,2,3,1
122,month ended june compared,0.38,12.66,0.13,5.63,151,3,4,1
195,three nine month ended december,0.94,0.0,0.1,0.0,144,1,0,1
109,million million second quarter,0.43,17.14,0.14,3.81,87,3,2,1
107,million first six month,0.43,17.6,0.14,3.91,184,3,2,1
173,sale price home delivered,0.0,9.53,0.0,1.06,99,0,1,1
126,motor company subsidiariesnotes consolidated,0.0,10.28,0.0,1.14,89,0,1,1
124,motor company subsidiariesnotes condensed,0.0,10.28,0.0,1.14,111,0,1,1
135,norwegian cruise line holding,0.0,12.54,0.0,1.39,279,0,1,1
155,quarterly report period ended,0.43,15.34,0.14,3.41,93,3,2,1
157,quoted price active market,0.48,11.57,0.27,5.14,94,5,4,1
143,note note condensed consolidated financial,0.78,11.72,0.26,2.61,151,3,2,1
142,note note condensed consolidated,0.78,11.72,0.26,2.61,151,3,2,1
158,quoted price active market identical,0.48,11.57,0.27,5.14,78,5,4,1
140,note consolidated financial dollar share,0.05,0.0,0.01,0.0,147,1,0,1
139,note consolidated financial dollar,0.05,0.0,0.01,0.0,147,1,0,1
138,note condensed consolidated financial statement,0.68,11.91,0.38,5.29,392,5,4,1
161,reference exhibit annual report,0.42,12.13,0.14,5.39,111,3,4,1
136,norwegian cruise line holding filed,0.0,12.54,0.0,1.39,165,0,1,1
164,reference exhibit current report filed,0.72,14.36,0.24,3.19,80,3,2,1
125,motor company subsidiariesnotes condensed consolidated,0.0,10.28,0.0,1.14,111,0,1,1
165,reference exhibit norwegian cruise,0.0,12.54,0.0,1.39,165,0,1,1
133,nine month ended march,1.16,0.0,0.13,0.0,79,1,0,1
166,reference exhibit norwegian cruise line,0.0,12.54,0.0,1.39,165,0,1,1
169,report general motor company,0.0,10.28,0.0,1.14,88,0,1,1
130,new york mellon trust,0.5,14.91,0.11,4.97,84,2,3,1
129,net cash used investing activity,0.45,12.19,0.3,6.77,92,6,5,1
170,report general motor company filed,0.0,10.28,0.0,1.14,88,0,1,1
127,motor company subsidiariesnotes consolidated financial,0.0,10.28,0.0,1.14,89,0,1,1
172,result cash flow financial,1.16,13.91,0.13,3.09,83,1,2,1
146,planned maintenance downtime cost,0.0,14.82,0.0,1.65,105,0,1,1
0,accompanying condensed consolidated balance,0.1,12.18,0.03,2.71,117,3,2,1
100,item affecting comparability million,1.16,0.0,0.13,0.0,86,1,0,1
104,million first nine month,0.43,17.6,0.14,3.91,163,3,2,1
44,contentsgeneral motor company subsidiariesnotes consolidated,0.0,10.28,0.0,1.14,89,0,1,1
36,consolidated financial dollar share,0.05,0.0,0.01,0.0,149,1,0,1
37,consolidated financial dollar share except,0.05,0.0,0.01,0.0,149,1,0,1
39,consolidated financial statement dollar,0.05,0.0,0.01,0.0,94,1,0,1
40,consolidated financial statement dollar share,0.05,0.0,0.01,0.0,89,1,0,1
42,contentsgeneral motor company subsidiariesnotes,0.0,10.28,0.0,1.14,200,0,1,1
43,contentsgeneral motor company subsidiariesnotes condensed,0.0,10.28,0.0,1.14,111,0,1,1
45,contentslennar corporation subsidiariesnotes consolidated,0.0,9.53,0.0,1.06,78,0,1,1
34,condensed note consolidated financial dollar,0.05,0.0,0.01,0.0,142,1,0,1
46,contentslennar corporation subsidiariesnotes consolidated financial,0.0,9.53,0.0,1.06,78,0,1,1
103,million aggregate principal amount senior,0.64,12.0,0.28,4.0,103,4,3,1
47,contentsvf corporationnotes consolidated financial,0.94,0.0,0.1,0.0,97,1,0,1
48,contentsvf corporationnotes consolidated financial statementsmarch,0.94,0.0,0.1,0.0,93,1,0,1
49,corporation fiscal contentsvf corporationnotes,0.94,0.0,0.1,0.0,93,1,0,1
50,corporation fiscal contentsvf corporationnotes consolidated,0.94,0.0,0.1,0.0,93,1,0,1
35,consolidated financial condition result,0.0,13.92,0.0,1.55,89,0,1,1
30,company subsidiariesnotes consolidated financial statement,0.0,10.28,0.0,1.14,87,0,1,1
55,could cause actual result differ,0.62,13.79,0.27,7.66,103,4,5,1
19,bank new york mellon,0.5,14.91,0.11,4.97,84,2,3,1
6,accumulated comprehensive income income,0.94,13.22,0.1,2.94,91,1,2,1
8,actual result differ materially,0.62,13.79,0.27,7.66,107,4,5,1
11,aggregate principal amount senior unsecured,0.44,11.41,0.15,2.54,85,3,2,1
16,august fasb issued asu,0.82,14.05,0.36,7.81,78,4,5,1
17,average sale price home,0.0,9.53,0.0,1.06,124,0,1,1
18,average sale price home delivered,0.0,9.53,0.0,1.06,99,0,1,1
20,bank new york mellon trust,0.5,14.91,0.11,4.97,84,2,3,1
29,company subsidiariesnotes consolidated financial,0.0,10.28,0.0,1.14,89,0,1,1
21,bear interest rate per,0.63,14.41,0.14,4.8,77,2,3,1
22,cause actual result differ,0.62,13.79,0.27,7.66,117,4,5,1
23,cause actual result differ materially,0.62,13.79,0.27,7.66,102,4,5,1
26,company bank new york,0.05,12.55,0.01,2.79,83,1,2,1
27,company subsidiariesnotes condensed consolidated,0.0,10.28,0.0,1.14,111,0,1,1
28,company subsidiariesnotes condensed consolidated financial,0.0,10.28,0.0,1.14,111,0,1,1
54,corporationnotes consolidated financial statementsmarch,0.94,0.0,0.1,0.0,93,1,0,1
199,vf corporation fiscal contentsvf,0.94,0.0,0.1,0.0,87,1,0,1
56,cruise line holding filed,0.0,12.54,0.0,1.39,165,0,1,1
77,fiscal contentsvf corporationnotes consolidated,0.94,0.0,0.1,0.0,93,1,0,1
92,incorporated herein reference exhibit,1.16,12.09,0.13,2.69,131,1,2,1
71,financial dollar share except,0.05,0.0,0.01,0.0,151,1,0,1
72,financial dollar share except per,0.05,0.0,0.01,0.0,151,1,0,1
73,financial statement dollar share,0.05,0.0,0.01,0.0,89,1,0,1
91,including favorable impact foreign,0.94,0.0,0.1,0.0,129,1,0,1
74,financial statement dollar share except,0.05,0.0,0.01,0.0,89,1,0,1
78,fiscal contentsvf corporationnotes consolidated financial,0.94,0.0,0.1,0.0,93,1,0,1
69,exhibit norwegian cruise line holding,0.0,12.54,0.0,1.39,166,0,1,1
90,including chief executive officer,0.29,15.42,0.16,6.85,84,5,4,1
89,herein reference exhibit norwegian cruise,0.0,12.54,0.0,1.39,161,0,1,1
88,herein reference exhibit norwegian,0.0,12.54,0.0,1.39,161,0,1,1
86,general motor company filed,0.0,10.28,0.0,1.14,100,0,1,1
82,fiscal year ended june,1.16,0.0,0.13,0.0,117,1,0,1
80,fiscal excluding item affecting comparability,1.16,0.0,0.13,0.0,88,1,0,1
93,incorporated reference exhibit current,0.6,11.24,0.13,3.75,130,2,3,1
94,incorporated reference exhibit current report,0.6,11.24,0.13,3.75,130,2,3,1
79,fiscal excluding item affecting,1.16,0.0,0.13,0.0,159,1,0,1
68,exhibit norwegian cruise line,0.0,12.54,0.0,1.39,166,0,1,1
67,exhibit current report filed,0.56,14.21,0.25,4.74,149,4,3,1
66,exhibit current report dated,0.09,12.18,0.03,2.71,215,3,2,1
63,excluding item affecting comparability million,1.16,0.0,0.13,0.0,86,1,0,1
62,excluding item affecting comparability,1.16,0.0,0.13,0.0,89,1,0,1
95,incorporatednotes consolidated condensed financial,0.0,20.38,0.0,2.26,121,0,1,1
58,dollar share except per,0.05,0.0,0.01,0.0,240,1,0,1
60,earnings per common share,0.11,12.7,0.02,4.23,103,2,3,1
59,dollar share except per share,0.05,0.0,0.01,0.0,240,1,0,1
99,issued million aggregate principal amount,0.64,14.09,0.28,6.26,78,4,4,0
123,month ended september compared,0.58,12.66,0.26,5.63,84,4,4,0
1,accompanying condensed consolidated balance sheet,0.11,12.18,0.02,2.71,78,2,2,0
179,share except per share,0.05,13.9,0.01,1.54,242,1,1,0
9,adopted pursuant section act,0.57,13.95,0.25,6.2,182,4,4,0
98,issued million aggregate principal,0.64,14.09,0.28,6.26,78,4,4,0
12,amount senior unsecured note,0.63,11.41,0.14,2.54,90,2,2,0
10,aggregate principal amount senior,0.52,11.32,0.29,6.29,155,5,5,0
33,condensed note consolidated financial,0.05,14.82,0.01,1.65,181,1,1,0
178,share common stock share,0.11,12.45,0.04,4.15,80,3,3,0
177,senior unsecured note due,0.63,11.42,0.14,2.54,80,2,2,0
145,note note consolidated financial statement,0.61,14.09,0.27,6.26,118,4,4,0
147,president chief executive officer,0.46,14.21,0.26,7.89,127,5,5,0
150,principal amount senior unsecured note,0.63,11.41,0.14,2.54,89,2,2,0
61,effective income tax rate,0.45,14.51,0.25,8.06,268,5,5,0
152,pursuant section adopted pursuant,0.57,13.95,0.25,6.2,124,4,4,0
154,quarter compared first quarter,0.6,12.18,0.13,2.71,84,2,2,0
159,reclassified accumulated comprehensive income,0.78,13.75,0.26,4.58,131,3,3,0
41,consolidated financial statement related,0.48,13.79,0.26,7.66,79,5,5,0
162,reference exhibit current report,0.55,12.13,0.24,5.39,275,4,4,0
163,reference exhibit current report dated,0.05,12.18,0.01,2.71,142,2,2,0
167,reference exhibit quarterly report,0.42,13.0,0.14,4.33,110,3,3,0
144,note note consolidated financial,0.61,14.09,0.27,6.26,126,4,4,0
32,condensed consolidated statement operation,0.8,12.76,0.27,4.25,108,3,3,0
31,condensed consolidated statement cash,0.52,12.49,0.29,6.94,146,5,5,0
174,section adopted pursuant section,0.57,13.95,0.25,6.2,124,4,4,0
175,section adopted pursuant section act,0.57,13.95,0.25,6.2,124,4,4,0
176,see note additional information,0.08,13.92,0.01,1.55,83,1,1,0
153,pursuant section adopted pursuant section,0.57,13.95,0.25,6.2,124,4,4,0
