,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
35,contract liability,3.42,13.06,2.05,6.53,234,6,5,1
153,period prior,3.67,11.82,2.2,5.91,422,6,5,1
157,quarter first,3.91,12.34,2.35,6.17,505,6,5,1
39,could material adverse effect result,3.43,12.11,2.06,8.47,402,6,7,1
151,oracle corporation,0.0,10.58,0.0,1.06,379,0,1,1
44,deferred compensation,3.41,12.65,2.38,7.59,235,7,6,1
165,restructuring plan,3.58,11.58,1.79,4.63,245,5,4,1
166,second quarter first,3.93,11.14,1.97,4.46,274,5,4,1
15,cloud license,0.0,10.58,0.0,1.06,523,0,1,1
16,cloud service,4.02,11.5,1.21,4.6,523,3,4,1
189,third quarter fiscal,3.48,12.69,2.09,6.35,280,6,5,1
187,term loan,3.51,12.7,2.45,7.62,1235,7,6,1
186,technical support,3.35,11.27,1.68,6.76,341,5,6,1
17,cloud service license,0.0,10.58,0.0,1.06,309,0,1,1
18,cloud service license support,0.0,10.58,0.0,1.06,271,0,1,1
21,comparable period,3.2,12.47,0.64,3.74,321,2,3,1
22,compared period,3.45,13.47,2.07,6.73,704,6,5,1
178,software product,3.39,11.91,2.04,8.34,222,6,7,1
26,condensed financial,3.15,13.16,0.32,2.63,352,1,2,1
172,service license support,0.0,10.58,0.0,1.06,275,0,1,1
171,service license,3.72,10.57,0.37,2.11,318,1,2,1
27,condensed financial statement,3.15,13.16,0.32,2.63,252,1,2,1
168,security subscription,0.0,12.13,0.0,1.21,226,0,1,1
94,increased primarily due,3.58,11.43,1.79,6.86,243,5,6,1
199,year primarily,3.46,12.66,2.07,8.86,300,6,7,1
48,digital corporationnotes,4.15,0.0,0.42,0.0,233,1,0,1
130,net income per,3.55,12.27,2.48,7.36,342,7,6,1
95,index financial,3.84,11.97,0.77,3.59,245,2,3,1
96,index financial statement,3.84,10.58,0.77,1.06,245,2,1,1
91,income per,3.61,12.2,3.25,9.76,450,9,8,1
90,income attributable,3.89,13.45,1.56,4.03,221,4,3,1
88,hardware product,3.08,11.0,0.92,4.4,277,3,4,1
85,fortiguard security,0.0,12.13,0.0,1.21,219,0,1,1
81,flash venture,4.15,0.0,0.42,0.0,288,1,0,1
80,fiscal primarily due,3.45,10.57,1.04,2.11,234,3,2,1
77,first six month,3.27,12.13,1.31,6.07,419,4,5,1
74,first nine month fiscal,3.25,11.21,1.3,3.36,269,4,3,1
70,first data,4.11,11.8,0.41,2.36,470,1,2,1
119,month ended december,3.74,12.66,2.24,8.86,302,6,7,1
121,month ended july,3.17,12.36,0.95,2.47,433,3,2,1
64,equity method,3.56,11.55,2.49,6.93,279,7,6,1
67,existing business,3.31,11.93,1.66,7.16,245,5,6,1
131,net income per share,3.45,12.6,2.07,6.3,238,6,5,1
55,end fiscal,3.74,12.54,2.24,8.78,223,6,7,1
52,domain name,0.0,12.87,0.0,1.29,609,0,1,1
139,nine month fiscal,3.25,11.21,1.3,3.36,270,4,3,1
49,diluted earnings,3.41,13.01,2.39,9.11,268,7,7,0
137,nine month ended june,3.84,12.6,0.77,2.52,237,2,2,0
105,loan facility,3.63,13.01,1.82,6.51,310,5,5,0
50,diluted earnings per,3.41,13.01,2.39,9.11,254,7,7,0
40,currency forward,3.71,12.24,2.6,8.57,489,7,7,0
188,term loan facility,3.63,13.01,1.82,6.51,299,5,5,0
141,note condensed,3.58,12.44,2.5,8.71,720,7,7,0
20,company recorded,3.76,12.7,2.26,7.62,287,6,6,0
97,integral part,3.47,11.73,1.39,4.69,224,4,4,0
13,channel partner,3.36,12.34,1.34,4.94,428,4,4,0
11,cash equivalent restricted,3.2,12.73,1.6,6.36,222,5,5,0
10,cash equivalent marketable,3.71,12.06,1.11,3.62,224,3,3,0
142,note condensed consolidated,3.58,12.44,2.5,8.71,719,7,7,0
147,operating margin,3.37,11.63,2.02,6.98,363,6,6,0
198,year ended september,3.84,12.6,0.77,2.52,220,2,2,0
38,could harm,3.58,11.5,2.5,8.05,386,7,7,0
51,district court,3.95,11.69,1.98,5.85,365,5,5,0
30,consolidated condensed financial statement,3.15,14.18,0.32,1.42,251,1,1,0
53,earnings per share,3.41,13.01,2.39,9.11,331,7,7,0
164,restricted cash,3.37,12.46,2.02,7.48,341,6,6,0
125,month fiscal,3.25,11.58,1.3,4.63,396,4,4,0
29,consolidated condensed financial,3.15,14.18,0.32,1.42,351,1,1,0
65,equivalent marketable,3.71,12.06,1.11,3.62,224,3,3,0
28,consolidated condensed,3.15,14.18,0.32,1.42,540,1,1,0
66,equivalent restricted,3.2,12.73,1.6,6.36,222,5,5,0
143,note condensed consolidated financial,3.58,12.44,2.5,8.71,718,7,7,0
113,million decrease,3.56,12.9,2.49,9.03,241,7,7,0
173,service revenue,3.45,12.42,2.42,8.69,416,7,7,0
36,convertible note,4.15,12.48,1.25,3.74,323,3,3,0
176,six month ended march,3.84,12.6,0.77,2.52,221,2,2,0
24,condensed consolidated financial statement,3.58,12.44,2.5,8.71,1030,7,7,0
71,first half,3.75,12.96,2.62,9.07,244,7,7,0
114,million first,3.58,12.62,2.51,8.84,260,7,7,0
92,income per share,3.45,12.65,2.07,7.59,311,6,6,0
