,word,good_score,bad_score,good_score_all,bad_score_all,count,good_nums,bad_nums,diff
27,chairman chief execut offic,0.0,14.58,0.0,1.62,194,0,1,1
29,check mark whether registr,3.48,14.92,3.48,13.26,238,9,8,1
30,chief execut offic pursuant,0.0,14.58,0.0,1.62,178,0,1,1
31,chief financi offic pursuant,0.0,14.58,0.0,1.62,176,0,1,1
32,commerci agreement strateg allianc,0.0,14.58,0.0,1.62,227,0,1,1
33,compar compar prior year,0.0,14.58,0.0,1.62,488,0,1,1
34,compar compar prior year period,0.0,14.58,0.0,1.62,473,0,1,1
35,compar prior year period,0.0,14.58,0.0,1.62,624,0,1,1
36,compar prior year period primarili,0.0,14.58,0.0,1.62,300,0,1,1
38,complaint alleg among thing,0.0,14.58,0.0,1.62,281,0,1,1
39,complaint us patent infring,0.0,14.58,0.0,1.62,192,0,1,1
40,complaint us patent infring district,0.0,14.58,0.0,1.62,190,0,1,1
43,consolid financi statement accompani,0.0,14.58,0.0,1.62,186,0,1,1
44,consolid financi statement accompani note,0.0,14.58,0.0,1.62,186,0,1,1
45,consolid financi statement continu,0.0,14.58,0.0,1.62,198,0,1,1
46,consolid statement cash flow,0.0,14.58,0.0,1.62,344,0,1,1
49,could suffer unsuccess make,0.0,14.58,0.0,1.62,156,0,1,1
50,could suffer unsuccess make integr,0.0,14.58,0.0,1.62,156,0,1,1
51,court eastern district texa,0.0,14.58,0.0,1.62,163,0,1,1
52,court eastern district texa complaint,0.0,14.58,0.0,1.62,158,0,1,1
53,cumul effect chang account,0.0,14.58,0.0,1.62,255,0,1,1
54,cumul effect chang account principl,0.0,14.58,0.0,1.62,255,0,1,1
28,chairman chief execut offic pursuant,0.0,14.58,0.0,1.62,178,0,1,1
26,certif jeffrey bezo chairman chief,0.0,14.58,0.0,1.62,178,0,1,1
98,may unabl adequ staff,0.0,14.58,0.0,1.62,161,0,1,1
25,certif jeffrey bezo chairman,0.0,14.58,0.0,1.62,178,0,1,1
2,advers affect oper result,0.0,14.58,0.0,1.62,303,0,1,1
3,alleg wrongdo intend vigor,0.0,14.58,0.0,1.62,186,0,1,1
4,alleg wrongdo intend vigor defend,0.0,14.58,0.0,1.62,186,0,1,1
5,analysi financi condit result,0.0,14.58,0.0,1.62,434,0,1,1
6,analysi financi condit result oper,0.0,14.58,0.0,1.62,300,0,1,1
7,annual effect tax rate,0.0,14.58,0.0,1.62,214,0,1,1
9,annual report year end decemb,0.0,14.58,0.0,1.62,176,0,1,1
10,asset includ softwar websit,0.0,14.58,0.0,1.62,175,0,1,1
11,benefit relat excess compens,0.0,14.58,0.0,1.62,156,0,1,1
12,bezo chairman chief execut,0.0,14.58,0.0,1.62,181,0,1,1
13,bezo chairman chief execut offic,0.0,14.58,0.0,1.62,181,0,1,1
14,busi could suffer unsuccess,0.0,14.58,0.0,1.62,156,0,1,1
15,busi could suffer unsuccess make,0.0,14.58,0.0,1.62,156,0,1,1
16,cash cash equival market,0.0,14.58,0.0,1.62,788,0,1,1
17,cash cash equival market balanc,0.0,14.58,0.0,1.62,245,0,1,1
18,cash equival market balanc,0.0,14.58,0.0,1.62,315,0,1,1
20,cash provid oper activ,0.0,14.58,0.0,1.62,202,0,1,1
21,cash provid use invest,0.0,14.58,0.0,1.62,208,0,1,1
22,cash provid use invest activ,0.0,14.58,0.0,1.62,208,0,1,1
23,cash provid use oper,0.0,14.58,0.0,1.62,254,0,1,1
24,cash provid use oper activ,0.0,14.58,0.0,1.62,238,0,1,1
55,current global econom climat,0.0,14.58,0.0,1.62,168,0,1,1
57,dilut earn per share,0.0,14.58,0.0,1.62,173,0,1,1
58,discuss analysi financi condit,0.0,14.58,0.0,1.62,434,0,1,1
78,fix asset includ softwar,0.0,14.58,0.0,1.62,198,0,1,1
80,fix incom money market,0.0,14.58,0.0,1.62,155,0,1,1
81,fulfil market technolog content,0.0,14.58,0.0,1.62,250,0,1,1
59,discuss analysi financi condit result,0.0,14.58,0.0,1.62,434,0,1,1
83,gener invest excess cash,0.0,14.58,0.0,1.62,160,0,1,1
84,includ softwar websit develop,0.0,14.58,0.0,1.62,241,0,1,1
85,injunct relief monetari damag,0.0,14.58,0.0,1.62,163,0,1,1
87,intellectu properti right third,0.0,14.58,0.0,1.62,168,0,1,1
88,intend vigor defend matter,0.0,14.58,0.0,1.62,325,0,1,1
89,intern control financi report,0.0,14.58,0.0,1.62,403,0,1,1
90,item part ii statement,0.0,14.58,0.0,1.62,188,0,1,1
91,item part ii statement supplementari,0.0,14.58,0.0,1.62,187,0,1,1
92,item part statement note,0.0,14.58,0.0,1.62,176,0,1,1
93,jeffrey bezo chairman chief,0.0,14.58,0.0,1.62,181,0,1,1
94,jeffrey bezo chairman chief execut,0.0,14.58,0.0,1.62,181,0,1,1
95,law regul administr practic,0.0,14.58,0.0,1.62,161,0,1,1
96,market technolog content gener,0.0,14.58,0.0,1.62,253,0,1,1
97,market technolog content gener administr,0.0,14.58,0.0,1.62,253,0,1,1
79,fix asset includ softwar websit,0.0,14.58,0.0,1.62,175,0,1,1
82,fulfil market technolog content gener,0.0,14.58,0.0,1.62,250,0,1,1
77,financi statement accompani note,0.0,14.58,0.0,1.62,188,0,1,1
69,estim annual effect tax,0.0,14.58,0.0,1.62,194,0,1,1
60,disput alleg wrongdo intend,0.0,14.58,0.0,1.62,319,0,1,1
61,disput alleg wrongdo intend vigor,0.0,14.58,0.0,1.62,183,0,1,1
62,district court eastern district,0.0,14.58,0.0,1.62,190,0,1,1
63,district court eastern district texa,0.0,14.58,0.0,1.62,163,0,1,1
64,district texa complaint alleg,0.0,14.58,0.0,1.62,161,0,1,1
65,eastern district texa complaint,0.0,14.58,0.0,1.62,158,0,1,1
76,financi condit result oper,0.0,14.58,0.0,1.62,381,0,1,1
67,effect chang account principl,0.0,14.58,0.0,1.62,255,0,1,1
68,electron gener merchandis total,0.0,14.58,0.0,1.62,321,0,1,1
66,eastern district texa complaint alleg,0.0,14.58,0.0,1.62,157,0,1,1
70,estim annual effect tax rate,0.0,14.58,0.0,1.62,194,0,1,1
71,except per share data,0.0,14.58,0.0,1.62,235,0,1,1
72,execut offic princip financi,0.0,14.58,0.0,1.62,186,0,1,1
73,execut offic princip financi offic,0.0,14.58,0.0,1.62,186,0,1,1
74,file complaint us patent,0.0,14.58,0.0,1.62,181,0,1,1
75,file complaint us patent infring,0.0,14.58,0.0,1.62,181,0,1,1
199,year period primarili due increas,0.0,14.58,0.0,1.62,235,0,1,1
19,cash equivalent restricted cash,3.46,15.19,1.54,6.75,175,4,4,0
120,million share common stock,3.31,14.63,1.84,8.13,269,5,5,0
86,inline xbrl taxonomy extension,3.33,15.98,1.48,7.1,171,4,4,0
111,million million million six month,4.79,14.58,0.53,1.62,218,1,1,0
110,million million million six,4.79,14.58,0.53,1.62,218,1,1,0
109,million million million nine month,4.79,14.58,0.53,1.62,204,1,1,0
108,million million million nine,4.79,14.58,0.53,1.62,204,1,1,0
107,million million million million six,4.79,14.58,0.53,1.62,203,1,1,0
106,million million million million nine,4.79,14.58,0.53,1.62,191,1,1,0
